Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-23 00:00:00-05:00,1930.9000244140625,1931.0,1930.5999755859375,1930.800048828125,1930.800048828125,0
2023-01-23 00:01:00-05:00,1930.699951171875,1931.0,1930.699951171875,1930.9000244140625,1930.9000244140625,27
2023-01-23 00:02:00-05:00,1930.9000244140625,1931.0,1930.800048828125,1930.800048828125,1930.800048828125,70
2023-01-23 00:03:00-05:00,1930.800048828125,1931.199951171875,1930.800048828125,1931.199951171875,1931.199951171875,20
2023-01-23 00:04:00-05:00,1931.199951171875,1931.199951171875,1931.0,1931.0,1931.0,16
2023-01-23 00:05:00-05:00,1930.5999755859375,1930.699951171875,1930.4000244140625,1930.5999755859375,1930.5999755859375,10
2023-01-23 00:06:00-05:00,1930.699951171875,1930.699951171875,1930.5999755859375,1930.5999755859375,1930.5999755859375,16
2023-01-23 00:07:00-05:00,1930.5999755859375,1930.9000244140625,1930.5999755859375,1930.800048828125,1930.800048828125,23
2023-01-23 00:08:00-05:00,1930.800048828125,1930.800048828125,1930.5999755859375,1930.5999755859375,1930.5999755859375,9
2023-01-23 00:09:00-05:00,1930.5,1930.5,1930.0999755859375,1930.199951171875,1930.199951171875,85
2023-01-23 00:10:00-05:00,1930.199951171875,1930.199951171875,1929.9000244140625,1929.9000244140625,1929.9000244140625,95
2023-01-23 00:11:00-05:00,1929.800048828125,1929.800048828125,1929.5,1929.5999755859375,1929.5999755859375,104
2023-01-23 00:12:00-05:00,1929.5999755859375,1929.5999755859375,1929.0,1929.0,1929.0,86
2023-01-23 00:13:00-05:00,1929.0,1929.300048828125,1928.699951171875,1928.9000244140625,1928.9000244140625,104
2023-01-23 00:14:00-05:00,1928.9000244140625,1928.9000244140625,1928.699951171875,1928.800048828125,1928.800048828125,70
2023-01-23 00:15:00-05:00,1928.800048828125,1928.9000244140625,1928.5999755859375,1928.9000244140625,1928.9000244140625,42
2023-01-23 00:16:00-05:00,1928.800048828125,1928.9000244140625,1928.5999755859375,1928.9000244140625,1928.9000244140625,20
2023-01-23 00:17:00-05:00,1928.699951171875,1929.0,1928.699951171875,1929.0,1929.0,16
2023-01-23 00:18:00-05:00,1929.199951171875,1929.300048828125,1929.0,1929.199951171875,1929.199951171875,30
2023-01-23 00:19:00-05:00,1929.0,1929.0,1928.5,1928.699951171875,1928.699951171875,26
2023-01-23 00:20:00-05:00,1928.699951171875,1928.800048828125,1928.699951171875,1928.699951171875,1928.699951171875,16
2023-01-23 00:21:00-05:00,1928.699951171875,1928.699951171875,1928.699951171875,1928.699951171875,1928.699951171875,3
2023-01-23 00:22:00-05:00,1928.5999755859375,1928.5999755859375,1928.4000244140625,1928.5,1928.5,23
2023-01-23 00:23:00-05:00,1928.4000244140625,1928.5999755859375,1928.4000244140625,1928.5999755859375,1928.5999755859375,30
2023-01-23 00:24:00-05:00,1928.5999755859375,1929.0999755859375,1928.5999755859375,1929.0,1929.0,135
2023-01-23 00:25:00-05:00,1929.0999755859375,1929.4000244140625,1929.0999755859375,1929.199951171875,1929.199951171875,59
2023-01-23 00:26:00-05:00,1929.199951171875,1929.5999755859375,1929.199951171875,1929.5999755859375,1929.5999755859375,36
2023-01-23 00:27:00-05:00,1929.5,1930.0,1929.5,1930.0,1930.0,39
2023-01-23 00:28:00-05:00,1929.9000244140625,1930.0999755859375,1929.9000244140625,1929.9000244140625,1929.9000244140625,24
2023-01-23 00:29:00-05:00,1929.699951171875,1930.0999755859375,1929.699951171875,1930.0999755859375,1930.0999755859375,56
2023-01-23 00:30:00-05:00,1930.0999755859375,1930.4000244140625,1929.5999755859375,1929.699951171875,1929.699951171875,70
